"time","timezone_shift","city_name","temp_c","feels_like_c","temp_min_c","temp_max_c","pressure_hpa","humidity_percent","wind_speed_ms","wind_deg","rain_1h_mm","rain_3h_mm","snow_1h_mm","snow_3h_mm","clouds_percent","weather_type_id"
2021-04-18 15:00:00,-14400,Princeton,14.42,10.1,13.0,15.56,1010.0,54.0,4.63,290,,,,,1,800
2021-04-18 16:00:00,-14400,Princeton,15.03,9.71,13.93,16.11,1010.0,47.0,5.66,290,,,,,75,803
2021-04-18 17:00:00,-14400,Princeton,15.71,11.78,11.63,17.0,1009.0,44.0,3.6,280,,,,,40,802
2021-04-18 18:00:00,-14400,Princeton,15.6,10.75,11.63,17.0,1010.0,41.0,4.63,300,,,,,75,803
2021-04-18 19:00:00,-14400,Princeton,15.66,11.54,11.63,16.11,1010.0,41.0,3.6,290,,,,,90,804
2021-04-18 20:00:00,-14400,Princeton,16.04,11.62,14.3,16.67,1008.0,41.0,4.12,270,,,,,90,804
2021-04-18 21:00:00,-14400,Princeton,16.55,12.81,14.3,17.22,1008.0,39.0,3.09,300,,,,,90,804
2021-04-18 22:00:00,-14400,Princeton,16.24,13.17,14.3,16.67,1009.0,39.0,2.06,0,,,,,90,804
2021-04-18 23:00:00,-14400,Princeton,15.38,11.22,12.25,16.11,1009.0,41.0,3.6,330,,,,,90,804
2021-04-19 00:00:00,-14400,Princeton,13.59,10.38,11.85,15.0,1010.0,44.0,2.1,329,,,,,90,804
2021-04-19 01:00:00,-14400,Princeton,11.55,8.19,10.0,13.33,1010.0,47.0,2.1,329,,,,,20,801
2021-04-19 02:00:00,-14400,Princeton,10.02,7.44,8.33,11.67,1010.0,58.0,1.33,297,,,,,75,803
2021-04-19 03:00:00,-14400,Princeton,9.14,6.58,7.22,10.62,1010.0,62.0,1.33,297,,,,,75,803
2021-04-19 04:00:00,-14400,Princeton,8.5,5.84,7.0,10.62,1010.0,66.0,1.54,350,,,,,75,803
2021-04-19 05:00:00,-14400,Princeton,7.67,5.07,5.56,10.05,1011.0,76.0,1.75,248,,,,,90,804
2021-04-19 06:00:00,-14400,Princeton,7.66,5.03,5.56,10.05,1011.0,71.0,1.54,200,,,,,90,804
2021-04-19 07:00:00,-14400,Princeton,7.53,4.91,5.56,10.05,1011.0,76.0,1.75,248,,,,,90,804
2021-04-19 08:00:00,-14400,Princeton,6.71,4.44,5.56,8.89,1010.0,81.0,1.28,290,,,,,1,800
2021-04-19 09:00:00,-14400,Princeton,5.83,3.25,4.0,7.75,1010.0,76.0,1.28,290,,,,,1,800
2021-04-19 10:00:00,-14400,Princeton,5.14,2.6,3.0,7.75,1009.0,81.0,1.28,290,,,,,1,800
2021-04-19 11:00:00,-14400,Princeton,6.02,3.44,3.89,10.59,1010.0,81.0,1.54,330,,,,,1,800
2021-04-19 12:00:00,-14400,Princeton,8.95,7.43,6.67,10.59,1010.0,81.0,0.82,252,,,,,1,800
2021-04-19 13:00:00,-14400,Princeton,12.54,11.1,10.19,13.89,1010.0,76.0,1.54,0,,,,,1,800
2021-04-19 14:00:00,-14400,Princeton,15.4,13.89,13.89,17.33,1010.0,62.0,1.54,180,,,,,1,800
2021-04-19 15:00:00,-14400,Princeton,17.02,15.58,15.56,17.78,1009.0,55.0,1.36,237,,,,,1,800
2021-04-19 16:00:00,-14400,Princeton,17.67,15.65,16.0,18.89,1009.0,44.0,1.36,237,,,,,1,800
2021-04-19 17:00:00,-14400,Princeton,17.74,14.55,16.02,18.89,1009.0,39.0,2.57,260,,,,,1,800
2021-04-19 18:00:00,-14400,Princeton,17.79,14.61,16.02,19.44,1009.0,39.0,2.57,210,,,,,1,800
2021-04-19 19:00:00,-14400,Princeton,17.63,11.87,16.0,18.33,1008.0,44.0,6.69,200,,,,,40,802
2021-04-19 20:00:00,-14400,Princeton,17.7,13.82,15.0,19.44,1008.0,45.0,4.12,200,,,,,20,801
2021-04-19 21:00:00,-14400,Princeton,17.57,13.27,15.0,19.44,1008.0,39.0,4.12,220,,,,,1,800
2021-04-19 22:00:00,-14400,Princeton,17.13,12.59,15.0,18.33,1008.0,42.0,4.63,220,,,,,1,800
2021-04-19 23:00:00,-14400,Princeton,15.21,11.23,12.93,16.67,1009.0,51.0,4.12,210,,,,,40,802
2021-04-20 00:00:00,-14400,Princeton,13.56,11.09,11.67,15.0,1010.0,58.0,2.06,250,,,,,90,804
2021-04-20 01:00:00,-14400,Princeton,12.28,10.12,10.56,13.89,1010.0,62.0,1.54,230,,,,,1,800
2021-04-20 02:00:00,-14400,Princeton,10.72,8.16,8.89,12.78,1010.0,66.0,1.95,230,,,,,1,800
2021-04-20 03:00:00,-14400,Princeton,10.21,7.84,8.33,12.22,1010.0,66.0,1.54,240,,,,,1,800
2021-04-20 04:00:00,-14400,Princeton,9.29,6.95,7.22,11.67,1011.0,71.0,1.54,250,,,,,1,800
2021-04-20 05:00:00,-14400,Princeton,8.73,6.45,6.11,11.11,1011.0,81.0,1.84,246,,,,,1,800
2021-04-20 06:00:00,-14400,Princeton,8.42,6.29,6.67,10.85,1011.0,81.0,1.54,260,,,,,1,800
2021-04-20 07:00:00,-14400,Princeton,7.82,4.85,6.11,10.85,1011.0,81.0,2.57,260,,,,,1,800
2021-04-20 08:00:00,-14400,Princeton,7.24,5.28,5.56,10.01,1011.0,93.0,1.54,210,,,,,1,800
2021-04-20 09:00:00,-14400,Princeton,6.76,4.63,5.56,10.01,1011.0,93.0,1.64,231,,,,,1,800
2021-04-20 10:00:00,-14400,Princeton,6.66,4.51,5.0,10.01,1011.0,93.0,1.64,231,,,,,1,800
2021-04-20 11:00:00,-14400,Princeton,7.97,5.1,5.56,12.22,1013.0,93.0,3.07,239,,,,,1,800
2021-04-20 12:00:00,-14400,Princeton,10.1,7.72,8.33,12.22,1013.0,93.0,3.09,220,,,,,1,800
2021-04-20 13:00:00,-14400,Princeton,12.96,10.29,10.74,15.0,1013.0,71.0,3.09,230,,,,,1,800
2021-04-20 14:00:00,-14400,Princeton,16.61,13.76,15.56,18.33,1013.0,59.0,3.6,210,,,,,1,800
2021-04-20 15:00:00,-14400,Princeton,19.12,14.94,17.78,20.0,1013.0,42.0,4.63,240,,,,,1,800
2021-04-20 16:00:00,-14400,Princeton,20.35,16.02,17.93,21.11,1013.0,37.0,4.63,240,,,,,1,800
2021-04-20 17:00:00,-14400,Princeton,21.32,16.09,20.56,22.22,1013.0,37.0,6.17,250,,,,,1,800
2021-04-20 18:00:00,-14400,Princeton,22.53,18.61,21.11,23.33,1012.0,33.0,4.12,220,,,,,1,800
2021-04-20 19:00:00,-14400,Princeton,23.06,18.9,21.25,24.44,1011.0,37.0,5.14,210,,,,,20,801
2021-04-20 20:00:00,-14400,Princeton,23.18,18.56,21.67,24.44,1011.0,28.0,4.63,220,,,,,1,800
2021-04-20 21:00:00,-14400,Princeton,23.04,18.58,21.67,23.89,1010.0,30.0,4.63,200,,,,,1,800
2021-04-20 22:00:00,-14400,Princeton,22.0,15.4,14.17,23.0,1011.0,28.0,7.2,190,,,,,1,800
2021-04-20 23:00:00,-14400,Princeton,20.46,13.59,12.5,22.0,1011.0,32.0,7.72,210,,,,,1,800
2021-04-21 00:00:00,-14400,Princeton,19.0,13.5,15.2,20.0,1010.0,39.0,6.17,190,,,,,1,800
2021-04-21 01:00:00,-14400,Princeton,17.44,12.99,15.2,18.33,1011.0,48.0,5.14,170,,,,,1,800
2021-04-21 02:00:00,-14400,Princeton,16.0,11.81,13.76,17.22,1011.0,51.0,4.63,180,,,,,1,800
2021-04-21 03:00:00,-14400,Princeton,14.88,10.87,13.36,16.11,1011.0,58.0,4.63,180,,,,,1,800
2021-04-21 04:00:00,-14400,Princeton,14.11,10.88,12.78,15.0,1010.0,62.0,3.6,180,,,,,1,800
2021-04-21 05:00:00,-14400,Princeton,13.41,10.96,12.0,14.44,1010.0,66.0,2.57,160,,,,,1,800
2021-04-21 06:00:00,-14400,Princeton,12.72,10.84,11.11,13.89,1009.0,66.0,1.54,150,,,,,1,800
2021-04-21 07:00:00,-14400,Princeton,12.58,9.95,11.0,13.89,1008.0,66.0,2.57,170,,,,,1,800
2021-04-21 08:00:00,-14400,Princeton,12.12,9.26,10.0,13.89,1007.0,71.0,3.09,170,,,,,1,800
2021-04-21 09:00:00,-14400,Princeton,12.15,8.52,10.0,13.89,1006.0,62.0,3.6,170,,,,,75,803
2021-04-21 10:00:00,-14400,Princeton,12.02,7.82,10.0,13.33,1005.0,58.0,4.12,170,,,,,1,800
2021-04-21 11:00:00,-14400,Princeton,12.45,7.97,11.11,14.75,1005.0,58.0,4.63,170,,,,,75,803
2021-04-21 12:00:00,-14400,Princeton,14.1,11.22,11.95,15.0,1005.0,62.0,3.09,180,,,,,40,802
2021-04-21 13:00:00,-14400,Princeton,15.72,10.87,14.75,16.67,1004.0,59.0,6.17,200,,,,,75,803
2021-04-21 14:00:00,-14400,Princeton,16.92,13.32,15.56,18.85,1003.0,63.0,5.14,190,,,,,90,804
2021-04-21 15:00:00,-14400,Princeton,18.39,14.81,17.22,20.0,1002.0,63.0,5.66,200,,,,,75,803
2021-04-21 16:00:00,-14400,Princeton,19.92,17.55,17.78,21.67,1001.0,59.0,4.12,200,,,,,40,802
2021-04-21 17:00:00,-14400,Princeton,20.42,14.53,12.75,21.11,1001.0,49.0,8.23,210,,,,,40,802
2021-04-21 18:00:00,-14400,Princeton,14.36,7.49,11.67,17.78,1000.0,67.0,9.26,300,0.33,,,,75,500
2021-04-21 19:00:00,-14400,Princeton,12.19,7.91,10.56,15.05,1002.0,71.0,5.14,300,0.93,,,,90,500
2021-04-21 20:00:00,-14400,Princeton,9.47,3.92,7.78,11.11,1003.0,71.0,6.17,320,0.13,,,,90,500
2021-04-21 21:00:00,-14400,Princeton,9.13,3.14,7.78,10.0,1003.0,61.0,6.17,320,,1.27,,,20,500
2021-04-21 22:00:00,-14400,Princeton,8.08,2.0,7.22,9.44,1005.0,53.0,5.66,310,,,,,75,803
2021-04-21 23:00:00,-14400,Princeton,7.02,-1.35,6.11,8.05,1006.0,53.0,8.75,330,,,,,90,804
2021-04-15 00:00:00,10800,Nairobi,16.4,14.58,12.22,18.0,1018.0,94.0,5.14,150,,,,,75,803
2021-04-15 01:00:00,10800,Nairobi,16.35,14.51,13.33,18.0,1017.0,94.0,5.14,150,,,,,75,803
2021-04-15 02:00:00,10800,Nairobi,15.99,16.61,13.33,17.0,1018.0,88.0,0.92,341,,,,,75,803
2021-04-15 03:00:00,10800,Nairobi,15.84,16.77,12.78,17.0,1018.0,94.0,0.92,341,,,,,75,803
2021-04-15 04:00:00,10800,Nairobi,15.85,16.78,12.78,17.0,1019.0,94.0,0.92,341,,,,,75,803
2021-04-15 05:00:00,10800,Nairobi,16.67,16.94,13.89,19.29,1019.0,94.0,2.29,31,,,,,75,803
2021-04-15 06:00:00,10800,Nairobi,18.05,18.45,15.0,19.29,1020.0,88.0,2.29,31,,,,,75,803
2021-04-15 07:00:00,10800,Nairobi,20.16,19.7,16.67,22.0,1020.0,78.0,3.6,80,,,,,75,803
2021-04-15 08:00:00,10800,Nairobi,20.98,19.72,17.22,24.84,1019.0,64.0,3.56,30,,,,,75,803
2021-04-15 09:00:00,10800,Nairobi,23.55,21.32,23.0,24.84,1021.0,60.0,5.66,80,,,,,75,803
2021-04-15 10:00:00,10800,Nairobi,23.23,19.88,19.44,25.0,1018.0,53.0,6.17,60,,,,,75,803
2021-04-15 11:00:00,10800,Nairobi,24.26,21.65,21.11,26.0,1016.0,50.0,5.14,80,,,,,75,803
2021-04-15 12:00:00,10800,Nairobi,24.31,23.27,21.11,26.0,1016.0,44.0,2.06,50,,,,,40,802
2021-04-15 13:00:00,10800,Nairobi,24.3,21.51,19.44,26.0,1015.0,41.0,4.12,80,,,,,40,802
2021-04-15 14:00:00,10800,Nairobi,23.61,20.23,18.89,26.0,1015.0,44.0,5.14,80,,,,,20,801
2021-04-15 15:00:00,10800,Nairobi,22.19,19.35,17.22,24.0,1015.0,50.0,4.63,70,,,,,40,802
2021-04-15 16:00:00,10800,Nairobi,21.06,18.57,16.67,23.0,1015.0,49.0,3.6,80,,,,,40,802
2021-04-15 17:00:00,10800,Nairobi,20.01,18.65,16.11,22.0,1016.0,53.0,2.06,50,,,,,40,802
2021-04-15 18:00:00,10800,Nairobi,19.01,18.27,15.0,21.0,1018.0,60.0,1.54,70,,,,,20,801
2021-04-15 19:00:00,10800,Nairobi,18.33,17.87,15.56,20.0,1018.0,77.0,2.57,70,,,,,40,802
2021-04-15 20:00:00,10800,Nairobi,17.59,18.13,15.0,19.0,1019.0,88.0,1.84,42,1.5,,,,75,501
2021-04-15 21:00:00,10800,Nairobi,17.21,17.61,15.0,18.0,1018.0,88.0,1.84,42,,,,,40,802
2021-04-15 22:00:00,10800,Nairobi,16.8,17.27,13.33,18.0,1018.0,88.0,1.54,320,,,,,20,801
2021-04-15 23:00:00,10800,Nairobi,16.55,17.31,14.44,18.0,1017.0,94.0,1.52,30,,,,,20,801
2021-04-16 00:00:00,10800,Nairobi,16.27,16.55,14.44,17.0,1017.0,94.0,2.06,30,,,,,20,801
2021-04-16 01:00:00,10800,Nairobi,16.87,17.75,15.32,17.0,1019.0,94.0,1.52,30,,,,,20,801
2021-04-16 02:00:00,10800,Nairobi,16.83,16.24,14.77,17.0,1020.0,94.0,3.6,40,,,,,75,803
2021-04-16 03:00:00,10800,Nairobi,15.84,15.25,12.78,17.0,1018.0,94.0,3.09,80,,,,,75,803
2021-04-16 04:00:00,10800,Nairobi,16.01,16.49,12.22,18.0,1018.0,94.0,1.65,22,,,,,75,803
2021-04-16 05:00:00,10800,Nairobi,17.05,17.11,13.89,19.03,1019.0,94.0,2.8,41,,,,,75,803
2021-04-16 06:00:00,10800,Nairobi,18.3,18.43,16.11,19.03,1019.0,88.0,2.8,41,,,,,75,803
2021-04-16 07:00:00,10800,Nairobi,19.98,19.01,18.89,21.0,1019.0,77.0,4.12,60,,,,,75,803
2021-04-16 08:00:00,10800,Nairobi,21.96,20.27,20.0,24.55,1019.0,64.0,4.63,50,,,,,75,803
2021-04-16 09:00:00,10800,Nairobi,23.34,21.48,21.11,24.55,1018.0,57.0,4.63,90,,,,,75,803
2021-04-16 10:00:00,10800,Nairobi,24.17,20.81,21.67,25.0,1017.0,50.0,6.17,120,,,,,75,803
2021-04-16 11:00:00,10800,Nairobi,24.67,21.15,22.22,26.0,1016.0,47.0,6.17,90,,,,,75,803
2021-04-16 12:00:00,10800,Nairobi,24.83,19.97,21.67,26.0,1016.0,44.0,7.72,70,,,,,40,802
2021-04-16 13:00:00,10800,Nairobi,24.57,21.14,20.56,26.0,1015.0,41.0,5.14,70,,,,,40,802
2021-04-16 14:00:00,10800,Nairobi,24.0,20.85,18.89,26.0,1015.0,38.0,4.12,60,,,,,40,802
2021-04-16 15:00:00,10800,Nairobi,23.02,19.41,17.78,25.0,1014.0,47.0,5.66,90,,,,,40,802
2021-04-16 16:00:00,10800,Nairobi,21.06,18.78,16.67,23.0,1015.0,56.0,4.12,80,,,,,20,801
2021-04-16 17:00:00,10800,Nairobi,19.99,17.72,16.11,22.0,1016.0,60.0,4.12,90,,,,,20,801
2021-04-16 18:00:00,10800,Nairobi,19.54,18.11,16.11,21.0,1016.0,68.0,3.6,90,,,,,20,801
2021-04-16 19:00:00,10800,Nairobi,20.32,16.62,17.25,21.0,1020.0,68.0,7.2,80,,,,,40,802
2021-04-16 20:00:00,10800,Nairobi,19.22,15.17,16.11,21.0,1018.0,68.0,7.2,80,,,,,40,802
2021-04-16 21:00:00,10800,Nairobi,17.89,18.01,15.0,19.0,1018.0,77.0,1.54,70,,,,,20,801
2021-04-16 22:00:00,10800,Nairobi,17.6,17.23,15.0,19.0,1018.0,82.0,2.57,40,,,,,40,802
2021-04-16 23:00:00,10800,Nairobi,17.52,17.13,15.0,19.0,1018.0,82.0,2.57,60,,,,,20,801
2021-04-17 00:00:00,10800,Nairobi,16.67,17.29,14.44,18.0,1017.0,88.0,1.26,355,,,,,40,802
2021-04-17 01:00:00,10800,Nairobi,16.68,17.3,14.44,18.0,1017.0,88.0,1.26,355,,,,,75,803
2021-04-17 02:00:00,10800,Nairobi,16.5,17.55,13.89,18.0,1017.0,88.0,0.56,42,,,,,75,803
2021-04-17 03:00:00,10800,Nairobi,16.49,17.53,13.89,18.0,1018.0,88.0,0.56,42,,,,,75,803
2021-04-17 04:00:00,10800,Nairobi,16.46,17.49,13.89,18.0,1018.0,88.0,0.56,42,,,,,75,803
2021-04-17 05:00:00,10800,Nairobi,18.04,18.63,15.0,19.28,1019.0,88.0,2.0,51,,,,,75,803
2021-04-17 06:00:00,10800,Nairobi,18.44,17.28,16.67,19.28,1019.0,82.0,4.12,80,,,,,75,803
2021-04-17 07:00:00,10800,Nairobi,20.39,19.98,18.89,21.0,1019.0,73.0,3.09,70,,,,,75,803
2021-04-17 08:00:00,10800,Nairobi,22.4,18.35,20.0,25.35,1019.0,60.0,7.72,110,,,,,75,803
2021-04-17 09:00:00,10800,Nairobi,23.25,22.8,20.56,25.35,1018.0,57.0,2.57,70,,,,,75,803
2021-04-17 10:00:00,10800,Nairobi,23.9,20.46,21.67,25.35,1018.0,50.0,6.17,100,,,,,75,803
2021-04-17 11:00:00,10800,Nairobi,24.85,20.61,21.67,27.0,1016.0,50.0,7.72,90,,,,,75,803
2021-04-17 12:00:00,10800,Nairobi,25.64,22.48,21.67,27.0,1016.0,41.0,5.14,100,,,,,75,803
2021-04-17 13:00:00,10800,Nairobi,25.06,22.83,21.11,27.0,1015.0,41.0,3.6,90,,,,,75,803
2021-04-17 14:00:00,10800,Nairobi,24.76,20.35,20.56,27.0,1015.0,38.0,6.17,80,,,,,75,803
2021-04-17 15:00:00,10800,Nairobi,23.34,19.17,18.89,25.0,1016.0,44.0,6.17,90,,,,,75,803
2021-04-17 16:00:00,10800,Nairobi,22.49,18.29,17.22,25.0,1015.0,46.0,6.17,90,,,,,40,802
2021-04-17 17:00:00,10800,Nairobi,20.53,16.83,16.67,23.0,1017.0,49.0,5.14,90,,,,,20,801
2021-04-17 18:00:00,10800,Nairobi,20.31,17.73,17.45,21.0,1020.0,64.0,5.14,70,,,,,20,801
2021-04-17 19:00:00,10800,Nairobi,19.8,18.47,17.45,20.0,1021.0,73.0,4.12,80,,,,,40,802
2021-04-17 20:00:00,10800,Nairobi,18.36,15.84,15.56,20.0,1019.0,73.0,5.14,70,,,,,40,802
2021-04-17 21:00:00,10800,Nairobi,17.85,15.17,15.0,20.0,1019.0,73.0,5.14,70,,,,,40,802
2021-04-17 22:00:00,10800,Nairobi,17.09,16.55,15.0,18.0,1018.0,82.0,2.57,60,,,,,40,802
2021-04-17 23:00:00,10800,Nairobi,17.02,16.46,14.44,18.0,1018.0,82.0,2.57,60,,,,,40,802
2021-04-18 00:00:00,10800,Nairobi,16.98,17.17,14.44,18.0,1017.0,94.0,2.57,90,,,,,75,803
2021-04-18 01:00:00,10800,Nairobi,17.45,17.82,16.02,18.0,1020.0,94.0,2.57,90,,,,,75,803
2021-04-18 02:00:00,10800,Nairobi,16.84,17.4,14.9,17.0,1021.0,94.0,1.97,136,,,,,75,803
2021-04-18 03:00:00,10800,Nairobi,15.68,15.82,13.33,17.0,1019.0,94.0,1.97,136,,,,,75,803
2021-04-18 04:00:00,10800,Nairobi,15.86,16.06,12.78,17.0,1019.0,94.0,1.97,136,,,,,75,803
2021-04-18 05:00:00,10800,Nairobi,17.01,16.83,13.89,18.39,1020.0,88.0,2.57,60,,,,,75,803
2021-04-18 06:00:00,10800,Nairobi,18.51,17.83,15.56,20.0,1020.0,73.0,2.57,90,,,,,75,803
2021-04-18 07:00:00,10800,Nairobi,19.66,19.36,17.78,21.0,1020.0,73.0,2.57,90,,,,,75,803
2021-04-18 08:00:00,10800,Nairobi,21.28,17.21,18.33,25.17,1020.0,64.0,7.72,90,,,,,75,803
2021-04-18 09:00:00,10800,Nairobi,21.61,15.17,18.33,25.17,1020.0,56.0,10.29,120,,,,,75,803
2021-04-18 10:00:00,10800,Nairobi,22.54,19.83,17.78,25.17,1019.0,46.0,4.06,80,,,,,75,803
2021-04-18 11:00:00,10800,Nairobi,23.25,19.62,18.33,26.0,1018.0,50.0,6.17,90,,,,,75,803
2021-04-18 12:00:00,10800,Nairobi,23.36,20.82,20.0,25.0,1017.0,46.0,4.12,90,,,,,75,803
2021-04-18 13:00:00,10800,Nairobi,23.05,20.37,20.0,24.38,1017.0,53.0,5.14,90,,,,,75,803
2021-04-18 14:00:00,10800,Nairobi,23.38,20.23,19.44,25.0,1017.0,47.0,5.14,70,,,,,40,802
2021-04-18 15:00:00,10800,Nairobi,22.39,19.25,18.33,24.0,1017.0,50.0,5.14,90,,,,,40,802
2021-04-18 16:00:00,10800,Nairobi,21.15,17.6,16.11,23.0,1017.0,49.0,5.14,90,,,,,75,803
2021-04-18 17:00:00,10800,Nairobi,20.33,17.13,16.11,22.0,1019.0,56.0,5.14,90,,,,,75,803
2021-04-18 18:00:00,10800,Nairobi,19.09,16.8,15.56,21.0,1019.0,73.0,5.14,120,,,,,75,803
2021-04-18 19:00:00,10800,Nairobi,18.8,18.22,15.56,20.0,1019.0,73.0,2.57,90,,,,,75,803
2021-04-18 20:00:00,10800,Nairobi,18.17,17.38,13.89,20.0,1019.0,73.0,2.57,90,,,,,75,803
2021-04-18 21:00:00,10800,Nairobi,16.43,16.39,13.89,18.0,1019.0,94.0,2.6,123,,,,,75,803
2021-04-18 22:00:00,10800,Nairobi,16.47,16.45,13.89,18.0,1019.0,94.0,2.6,123,,,,,75,803
2021-04-18 23:00:00,10800,Nairobi,16.36,17.24,13.89,18.0,1018.0,94.0,1.25,15,,,,,75,803
2021-04-19 00:00:00,10800,Nairobi,15.81,16.5,13.89,17.0,1018.0,94.0,1.25,15,,,,,75,803
2021-04-19 01:00:00,10800,Nairobi,15.78,16.45,13.89,17.0,1018.0,94.0,1.25,15,,,,,75,803
2021-04-19 02:00:00,10800,Nairobi,15.29,15.91,13.33,16.0,1018.0,94.0,1.09,38,,,,,75,803
2021-04-19 03:00:00,10800,Nairobi,15.29,16.25,13.33,16.0,1019.0,100.0,1.09,38,,,,,75,803
2021-04-19 04:00:00,10800,Nairobi,15.6,16.32,13.33,17.0,1019.0,94.0,1.09,38,,,,,75,803
2021-04-19 05:00:00,10800,Nairobi,16.2,16.27,13.33,18.65,1019.0,94.0,2.33,117,,,,,75,803
2021-04-19 06:00:00,10800,Nairobi,17.6,15.82,13.33,19.0,1020.0,77.0,4.12,120,,,,,75,803
2021-04-19 07:00:00,10800,Nairobi,18.6,17.15,15.0,21.0,1020.0,77.0,4.12,120,,,,,75,803
2021-04-19 08:00:00,10800,Nairobi,21.47,19.64,17.78,25.45,1020.0,60.0,4.12,90,,,,,75,803
2021-04-19 09:00:00,10800,Nairobi,21.59,18.74,18.33,25.45,1018.0,56.0,5.14,70,,,,,75,803
2021-04-19 10:00:00,10800,Nairobi,22.08,19.47,18.89,25.45,1017.0,53.0,4.63,30,,,,,75,803
2021-04-19 11:00:00,10800,Nairobi,23.5,20.23,20.56,25.0,1017.0,53.0,6.17,90,,,,,75,803
2021-04-19 12:00:00,10800,Nairobi,23.44,21.1,20.56,25.0,1015.0,44.0,3.6,60,,,,,75,803
2021-04-19 13:00:00,10800,Nairobi,23.39,20.09,21.11,25.0,1014.0,53.0,6.17,90,,,,,75,803
2021-04-19 14:00:00,10800,Nairobi,22.05,16.46,19.44,23.0,1016.0,56.0,9.26,100,,,,,40,802
2021-04-19 15:00:00,10800,Nairobi,21.34,18.78,17.78,23.0,1016.0,56.0,4.63,100,,,,,40,802
2021-04-19 16:00:00,10800,Nairobi,20.67,18.6,16.67,22.0,1017.0,60.0,4.12,80,,,,,20,801
2021-04-19 17:00:00,10800,Nairobi,19.61,17.23,16.11,22.0,1017.0,60.0,4.12,80,,,,,20,801
2021-04-19 18:00:00,10800,Nairobi,19.11,14.37,15.56,21.0,1018.0,64.0,7.72,80,,,,,75,803
2021-04-19 19:00:00,10800,Nairobi,17.92,17.66,15.0,19.0,1019.0,82.0,2.57,50,0.33,,,,75,500
2021-04-19 20:00:00,10800,Nairobi,17.52,17.13,15.0,19.0,1019.0,82.0,2.57,70,,,,,20,801
2021-04-19 21:00:00,10800,Nairobi,17.49,16.72,15.0,19.0,1019.0,82.0,3.09,80,,,,,40,802
2021-04-19 22:00:00,10800,Nairobi,17.57,17.99,15.41,18.0,1021.0,94.0,2.57,30,,,,,75,803
2021-04-19 23:00:00,10800,Nairobi,16.22,16.13,14.23,18.0,1017.0,94.0,2.57,30,,,,,75,803
2021-04-20 00:00:00,10800,Nairobi,16.49,17.9,14.23,18.0,1017.0,94.0,0.57,345,,,,,20,801
2021-04-20 01:00:00,10800,Nairobi,16.79,18.31,14.23,17.0,1019.0,94.0,0.57,345,,,,,20,801
2021-04-20 02:00:00,10800,Nairobi,15.46,15.1,13.89,17.0,1016.0,94.0,2.57,40,,,,,75,803
2021-04-20 03:00:00,10800,Nairobi,15.78,15.17,12.78,17.0,1018.0,94.0,3.09,90,,,,,75,803
2021-04-20 04:00:00,10800,Nairobi,15.76,15.14,12.78,17.0,1018.0,94.0,3.09,90,,,,,75,803
2021-04-20 05:00:00,10800,Nairobi,16.73,15.37,13.89,18.65,1019.0,88.0,4.12,80,,,,,75,803
2021-04-20 06:00:00,10800,Nairobi,17.87,17.23,14.44,19.0,1020.0,82.0,3.09,100,,,,,75,803
2021-04-20 07:00:00,10800,Nairobi,18.74,18.41,15.56,21.0,1020.0,82.0,3.09,100,,,,,75,803
2021-04-20 08:00:00,10800,Nairobi,20.9,19.94,18.33,23.71,1019.0,64.0,3.09,60,,,,,75,803
2021-04-20 09:00:00,10800,Nairobi,22.84,19.74,20.56,24.0,1018.0,57.0,6.17,90,,,,,75,803
2021-04-20 10:00:00,10800,Nairobi,23.4,20.48,21.67,24.0,1018.0,57.0,6.17,90,,,,,75,803
2021-04-20 11:00:00,10800,Nairobi,23.86,21.49,20.56,25.0,1016.0,50.0,4.63,90,,,,,75,803
2021-04-20 12:00:00,10800,Nairobi,24.02,19.9,20.0,26.0,1015.0,50.0,7.2,90,,,,,75,803
2021-04-20 13:00:00,10800,Nairobi,22.94,18.31,18.89,26.0,1013.0,44.0,6.69,60,,,,,75,803
2021-04-20 14:00:00,10800,Nairobi,21.49,17.87,17.22,23.0,1015.0,60.0,6.69,80,,,,,40,802
2021-04-20 15:00:00,10800,Nairobi,20.17,16.15,13.33,23.0,1016.0,60.0,6.69,80,,,,,40,802
2021-04-20 16:00:00,10800,Nairobi,19.79,16.64,15.0,22.0,1016.0,68.0,6.17,90,,,,,40,802
2021-04-20 17:00:00,10800,Nairobi,18.94,15.52,15.0,21.0,1017.0,68.0,6.17,90,,,,,40,802
2021-04-20 18:00:00,10800,Nairobi,18.69,13.39,15.56,20.0,1018.0,73.0,9.26,40,,,,,40,802
2021-04-20 19:00:00,10800,Nairobi,16.69,14.97,15.0,18.0,1017.0,94.0,5.14,80,,,,,75,803
2021-04-20 20:00:00,10800,Nairobi,17.13,16.27,15.0,18.0,1019.0,88.0,3.6,40,,,,,75,803
2021-04-20 21:00:00,10800,Nairobi,16.98,16.45,14.44,18.0,1018.0,94.0,3.6,40,0.19,,,,75,500
2021-04-20 22:00:00,10800,Nairobi,16.89,17.02,13.89,18.0,1018.0,88.0,2.06,60,,,,,40,802
2021-04-20 23:00:00,10800,Nairobi,16.65,16.34,13.33,18.0,1017.0,88.0,2.57,40,,,,,40,802
2021-04-21 00:00:00,10800,Nairobi,16.49,17.1,13.89,18.0,1017.0,88.0,1.18,53,,,,,75,803
2021-04-21 01:00:00,10800,Nairobi,16.52,16.54,13.89,18.0,1018.0,94.0,2.57,90,,,,,75,803
